StartTime,ServiceName,AllocatedCPU,HealthyHosts,CPUAverage
1535487600,ServiceName1,1000,1,0.0218260214
1535482200,ServiceName1,1000,1,0.0234742780
1535518260,ServiceName1,1000,1,0.0232209562
1535488560,ServiceName1,1000,1,0.0232989605
1535511900,ServiceName1,1000,1,0.0201167717
1535469420,ServiceName1,1000,1,0.0287050753
1535501220,ServiceName1,1000,1,0.0202664846
1535522400,ServiceName1,1000,1,0.0225158874
1535516040,ServiceName1,1000,1,0.0227552271
1535477820,ServiceName1,1000,1,0.0245784263
1535484180,ServiceName1,1000,1,0.0225218567
1535505360,ServiceName1,1000,1,0.0221063913
1535499000,ServiceName1,1000,1,0.0235299350
1535443740,ServiceName1,1000,1,0.5242353593
1535450100,ServiceName1,1000,1,0.0208665435
1535488320,ServiceName1,1000,1,0.0234538745
1535518020,ServiceName1,1000,1,0.0203353774
1535481960,ServiceName1,1000,1,0.0228043808
1535447880,ServiceName1,1000,1,0.0234569632
1535515800,ServiceName1,1000,1,0.0227232525
1535522160,ServiceName1,1000,1,0.0226026853
1535454240,ServiceName1,1000,1,0.0220497339
1535503020,ServiceName1,1000,1,0.0197867780
1535437200,ServiceName1,1000,1,0.0236219329
1535511420,ServiceName1,1000,1,0.0206143913
1535468940,ServiceName1,1000,1,0.5001837627
1535453040,ServiceName1,1000,1,0.0222150921
1535520960,ServiceName1,1000,1,0.0243333907
1535486880,ServiceName1,1000,1,0.0235688278
1535477340,ServiceName1,1000,1,0.0247971915
1535469840,ServiceName1,1000,1,0.0238283981
1535448600,ServiceName1,1000,1,0.0241637774
1535451780,ServiceName1,1000,1,0.0219019467
1535516520,ServiceName1,1000,1,0.0224622756
1535519700,ServiceName1,1000,1,0.0239436144
1535452800,ServiceName1,1000,1,0.0216674836
1535443260,ServiceName1,1000,1,0.0222927398
1535482440,ServiceName1,1000,1,0.0227878997
1535485620,ServiceName1,1000,1,0.0227785479
1535465400,ServiceName1,1000,1,0.0205365613
1535468580,ServiceName1,1000,1,0.0234175789
1535502540,ServiceName1,1000,1,0.0240179253
1535486640,ServiceName1,1000,1,0.0214590800
1535451540,ServiceName1,1000,1,0.0210140309
1535448360,ServiceName1,1000,1,0.0211428361
1535520480,ServiceName1,1000,1,0.0237786393
1535510940,ServiceName1,1000,1,0.0216800605
1535468460,ServiceName1,1000,1,0.0236917055
1535449320,ServiceName1,1000,1,0.0244949919
1535521440,ServiceName1,1000,1,0.0235338515
1535485380,ServiceName1,1000,1,0.0255362079
1535476860,ServiceName1,1000,1,0.0222054064
1535483160,ServiceName1,1000,1,0.0234774678
1535504400,ServiceName1,1000,1,0.0231365251
1535519220,ServiceName1,1000,1,0.0213189931
1535442780,ServiceName1,1000,1,0.0222244146
1535487360,ServiceName1,1000,1,0.0252185953
1535502180,ServiceName1,1000,1,0.0208067323
1535517000,ServiceName1,1000,1,0.0235516505
1535521200,ServiceName1,1000,1,0.0245545688
1535485140,ServiceName1,1000,1,0.5008113099
1535453280,ServiceName1,1000,1,0.0233909283
1535499960,ServiceName1,1000,1,0.0245282777
1535502060,ServiceName1,1000,1,0.0241642228
1535451060,ServiceName1,1000,1,0.0226454934
1535518980,ServiceName1,1000,1,0.0228707805
1535482920,ServiceName1,1000,1,0.0244953215
1535510460,ServiceName1,1000,1,0.0243448370
1535467980,ServiceName1,1000,1,0.0224380173
1535448840,ServiceName1,1000,1,0.0240245218
1535516760,ServiceName1,1000,1,0.0241596578
1535479560,ServiceName1,1000,1,0.0220496346
1535482740,ServiceName1,1000,1,0.0243007154
1535485920,ServiceName1,1000,1,0.0231146573
1535446620,ServiceName1,1000,1,0.0221469116
1535517720,ServiceName1,1000,1,0.0197117009
1535520900,ServiceName1,1000,1,0.0243057486
1535451840,ServiceName1,1000,1,0.0210632362
1535439120,ServiceName1,1000,1,0.0222585088
1535445480,ServiceName1,1000,1,0.0256427838
1535448660,ServiceName1,1000,1,0.0226197381
1535501580,ServiceName1,1000,1,0.0239553309
1535449560,ServiceName1,1000,1,0.0223797901
1535452740,ServiceName1,1000,1,0.5077120023
1535455920,ServiceName1,1000,1,0.0231589331
1535514300,ServiceName1,1000,1,0.0221073480
1535519520,ServiceName1,1000,1,0.0224804855
1535513160,ServiceName1,1000,1,0.0242642225
1535516340,ServiceName1,1000,1,0.0245049318
1535480220,ServiceName1,1000,1,0.0307990765
1535467500,ServiceName1,1000,1,0.0214690821
1535466360,ServiceName1,1000,1,0.0228879302
1535469540,ServiceName1,1000,1,0.0242186997
1535472720,ServiceName1,1000,1,0.0236861134
1535479080,ServiceName1,1000,1,0.0206660102
1535482260,ServiceName1,1000,1,0.0218680936
1535485440,ServiceName1,1000,1,0.0238141060
1535446140,ServiceName1,1000,1,0.0230385957
1535467320,ServiceName1,1000,1,0.0232781152
1535473680,ServiceName1,1000,1,0.0201827773
1535448180,ServiceName1,1000,1,0.0237589418
1535480040,ServiceName1,1000,1,0.0210888217
1535486400,ServiceName1,1000,1,0.0238133008
1535486340,ServiceName1,1000,1,0.0237531365
1535452320,ServiceName1,1000,1,0.0245775903
1535445960,ServiceName1,1000,1,0.0207637708
1535501100,ServiceName1,1000,1,0.0243356627
1535484120,ServiceName1,1000,1,0.0244098380
1535490480,ServiceName1,1000,1,0.0225970273
1535513820,ServiceName1,1000,1,0.0210353694
1535503140,ServiceName1,1000,1,0.5162539733
1535467020,ServiceName1,1000,1,0.0227133481
1535515860,ServiceName1,1000,1,0.0228467190
1535479740,ServiceName1,1000,1,0.5461965479
1535500920,ServiceName1,1000,1,0.0243943430
1535507280,ServiceName1,1000,1,0.0211380731
1535513640,ServiceName1,1000,1,0.0228669684
1535481780,ServiceName1,1000,1,0.0226709596
1535520000,ServiceName1,1000,1,0.0244638380
1535445660,ServiceName1,1000,1,0.0224295559
1535519940,ServiceName1,1000,1,0.0231170711
1535514600,ServiceName1,1000,1,0.0217639900
1535517780,ServiceName1,1000,1,0.0198365272
1535450880,ServiceName1,1000,1,0.0213891487
1535438160,ServiceName1,1000,1,0.0221026239
1535480520,ServiceName1,1000,1,0.0222912487
1535483700,ServiceName1,1000,1,0.0231352434
1535518680,ServiceName1,1000,1,0.0225610081
1535521860,ServiceName1,1000,1,0.0225744971
1535500620,ServiceName1,1000,1,0.0228629125
1535513340,ServiceName1,1000,1,0.0238741445
1535454960,ServiceName1,1000,1,0.0233556597
1535449620,ServiceName1,1000,1,0.0227302109
1535446440,ServiceName1,1000,1,0.0226533817
1535518560,ServiceName1,1000,1,0.0227632080
1535479260,ServiceName1,1000,1,0.0236794858
1535466540,ServiceName1,1000,1,0.0258072558
1535471760,ServiceName1,1000,1,0.0228590061
1535450520,ServiceName1,1000,1,0.0221535965
1535453700,ServiceName1,1000,1,0.0205961357
1535484480,ServiceName1,1000,1,0.0232066550
1535445180,ServiceName1,1000,1,0.0232703170
1535514120,ServiceName1,1000,1,0.0230784283
1535517300,ServiceName1,1000,1,0.0248796680
1535450400,ServiceName1,1000,1,0.0219665145
1535470500,ServiceName1,1000,1,0.0208172802
1535515080,ServiceName1,1000,1,0.0227338490
1535451360,ServiceName1,1000,1,0.0239242366
1535483220,ServiceName1,1000,1,0.0234714295
1535500140,ServiceName1,1000,1,0.0205218173
1535468280,ServiceName1,1000,1,0.0233601340
1535489520,ServiceName1,1000,1,0.0225074318
1535512860,ServiceName1,1000,1,0.0239757037
1535449140,ServiceName1,1000,1,0.5069817383
1535481000,ServiceName1,1000,1,0.0237520562
1535466060,ServiceName1,1000,1,0.0235455706
1535487300,ServiceName1,1000,1,0.0245399588
1535446920,ServiceName1,1000,1,0.0211177783
1535478780,ServiceName1,1000,1,0.0227015499
1535506320,ServiceName1,1000,1,0.0228223917
1535485080,ServiceName1,1000,1,0.0216285826
1535519040,ServiceName1,1000,1,0.0243822785
1535444700,ServiceName1,1000,1,0.0237086935
1535504100,ServiceName1,1000,1,0.0229676242
1535484960,ServiceName1,1000,1,0.0203187761
1535516820,ServiceName1,1000,1,0.0239303056
1535523120,ServiceName1,1000,1,0.0250425935
1535501880,ServiceName1,1000,1,0.0236555750
1535438100,ServiceName1,1000,1,0.0247684373
1535460360,ServiceName1,1000,1,0.0231259950
1535466720,ServiceName1,1000,1,0.0220237111
1535488980,ServiceName1,1000,1,0.0231988690
1535482620,ServiceName1,1000,1,0.0213485571
1535449680,ServiceName1,1000,1,0.0221685043
1535443320,ServiceName1,1000,1,0.0222925411
1535511240,ServiceName1,1000,1,0.0225330116
1535517600,ServiceName1,1000,1,0.0242380061
1535468760,ServiceName1,1000,1,0.0239515067
1535465580,ServiceName1,1000,1,0.0234271467
1535475120,ServiceName1,1000,1,0.0220875455
1535516460,ServiceName1,1000,1,0.0216360108
1535519640,ServiceName1,1000,1,0.0236575702
1535494200,ServiceName1,1000,1,0.0249767644
1535500560,ServiceName1,1000,1,0.0237341893
1535446260,ServiceName1,1000,1,0.0215025071
1535439900,ServiceName1,1000,1,0.0211595871
1535468520,ServiceName1,1000,1,0.0212265349
1535474880,ServiceName1,1000,1,0.0225795576
1535490780,ServiceName1,1000,1,0.0238700049
1535497140,ServiceName1,1000,1,0.0216015108
1535454660,ServiceName1,1000,1,0.0209981073
1535519400,ServiceName1,1000,1,0.0226564289
1535473740,ServiceName1,1000,1,0.0214454211
1535480100,ServiceName1,1000,1,0.0242644492
1535501280,ServiceName1,1000,1,0.0235427167
1535494920,ServiceName1,1000,1,0.0245117279
1535505540,ServiceName1,1000,1,0.0228277107
1535458800,ServiceName1,1000,1,0.0208473330
1535452440,ServiceName1,1000,1,0.0228634882
1535484240,ServiceName1,1000,1,0.0230463326
1535477880,ServiceName1,1000,1,0.0239649130
1535503320,ServiceName1,1000,1,0.0247845290
1535509680,ServiceName1,1000,1,0.0245996183
1535448060,ServiceName1,1000,1,0.0214876987
1535454420,ServiceName1,1000,1,0.0224474878
1535498940,ServiceName1,1000,1,0.0241183743
1535505300,ServiceName1,1000,1,0.0215947254
1535452200,ServiceName1,1000,1,0.0233361632
1535458560,ServiceName1,1000,1,0.0239094809
1535481900,ServiceName1,1000,1,0.0227317285
1535509440,ServiceName1,1000,1,0.0243685298
1535503080,ServiceName1,1000,1,0.0223451479
1535456220,ServiceName1,1000,1,0.0237545080
1535487000,ServiceName1,1000,1,0.0219379597
1535491200,ServiceName1,1000,1,0.0234238708
1535512440,ServiceName1,1000,1,0.0245101493
1535439180,ServiceName1,1000,1,0.0237862459
1535507100,ServiceName1,1000,1,0.0234044712
1535490060,ServiceName1,1000,1,0.0213713359
1535464500,ServiceName1,1000,1,0.0214683311
1535486760,ServiceName1,1000,1,0.0247551015
1535447460,ServiceName1,1000,1,0.0240400128
1535515380,ServiceName1,1000,1,0.0241773750
1535448480,ServiceName1,1000,1,0.0246761175
1535472900,ServiceName1,1000,1,0.0236311381
1535464380,ServiceName1,1000,1,0.0217741765
1535498340,ServiceName1,1000,1,0.0248098194
1535499360,ServiceName1,1000,1,0.0234215956
1535447340,ServiceName1,1000,1,0.5316067212
1535456880,ServiceName1,1000,1,0.0233148558
1535515260,ServiceName1,1000,1,0.0231376388
1535498220,ServiceName1,1000,1,0.0303992241
1535482320,ServiceName1,1000,1,0.0228024944
1535507760,ServiceName1,1000,1,0.0225920822
1535444040,ServiceName1,1000,1,0.0208576684
1535472660,ServiceName1,1000,1,0.0233048905
1535470440,ServiceName1,1000,1,0.0238423500
1535472540,ServiceName1,1000,1,0.4918932978
1535523420,ServiceName1,1000,1,0.0301075261
1535521320,ServiceName1,1000,1,0.0247826506
1535455500,ServiceName1,1000,1,0.0237489881
1535483040,ServiceName1,1000,1,0.0244929107
1535506380,ServiceName1,1000,1,0.0226260288
1535440560,ServiceName1,1000,1,0.0236344139
1535466000,ServiceName1,1000,1,0.0237688282
1535480820,ServiceName1,1000,1,0.0234684656
1535491440,ServiceName1,1000,1,0.0241923710
1535438340,ServiceName1,1000,1,0.4932607217
1535516880,ServiceName1,1000,1,0.0240153359
1535463780,ServiceName1,1000,1,0.0230982770
1535478600,ServiceName1,1000,1,0.0223826971
1535489220,ServiceName1,1000,1,0.0242127677
1535480700,ServiceName1,1000,1,0.0236360025
1535514660,ServiceName1,1000,1,0.0209729098
1535440320,ServiceName1,1000,1,0.0235006903
1535463660,ServiceName1,1000,1,0.0213779886
1535461560,ServiceName1,1000,1,0.0201294762
1535476380,ServiceName1,1000,1,0.0223921819
1535440260,ServiceName1,1000,1,0.0218918196
1535514540,ServiceName1,1000,1,0.0230523697
1535465700,ServiceName1,1000,1,0.0215384031
1535491140,ServiceName1,1000,1,0.0216455545
1535516580,ServiceName1,1000,1,0.0246360161
1535444340,ServiceName1,1000,1,0.0212413701
1535472960,ServiceName1,1000,1,0.0233226614
1535466600,ServiceName1,1000,1,0.0228053154
1535495220,ServiceName1,1000,1,0.0238668344
1535517480,ServiceName1,1000,1,0.0237206377
1535471820,ServiceName1,1000,1,0.0225565556
1535484540,ServiceName1,1000,1,0.0254729903
1535445240,ServiceName1,1000,1,0.0235145430
1535451600,ServiceName1,1000,1,0.0230941741
1535522700,ServiceName1,1000,1,0.0230625387
1535477040,ServiceName1,1000,1,0.0250250468
1535470680,ServiceName1,1000,1,0.0233183456
1535502480,ServiceName1,1000,1,0.0233656928
1535521560,ServiceName1,1000,1,0.0233336932
1535496120,ServiceName1,1000,1,0.0219339084
1535452500,ServiceName1,1000,1,0.0229613017
1535441820,ServiceName1,1000,1,0.0247235223
1535503380,ServiceName1,1000,1,0.0234961442
1535456640,ServiceName1,1000,1,0.0230552643
1535450280,ServiceName1,1000,1,0.0247909875
1535479980,ServiceName1,1000,1,0.0237185328
1535492700,ServiceName1,1000,1,0.0226907007
1535456580,ServiceName1,1000,1,0.0232288302
1535507520,ServiceName1,1000,1,0.0243759385
1535501160,ServiceName1,1000,1,0.0235901217
1535482020,ServiceName1,1000,1,0.0199588021
1535507460,ServiceName1,1000,1,0.0237084263
1535460720,ServiceName1,1000,1,0.0226105757
1535454360,ServiceName1,1000,1,0.0222202915
1535486160,ServiceName1,1000,1,0.0227781895
1535479800,ServiceName1,1000,1,0.0243412754
1535460660,ServiceName1,1000,1,0.0229923360
1535505240,ServiceName1,1000,1,0.0222021788
1535511600,ServiceName1,1000,1,0.0236627022
1535449980,ServiceName1,1000,1,0.0217925909
1535437260,ServiceName1,1000,1,0.0237655586
1535511540,ServiceName1,1000,1,0.0233972127
1535464800,ServiceName1,1000,1,0.0211675178
1535488140,ServiceName1,1000,1,0.0221374381
1535458440,ServiceName1,1000,1,0.0225753387
1535500860,ServiceName1,1000,1,0.0241605737
1535509320,ServiceName1,1000,1,0.0226357196
1535515680,ServiceName1,1000,1,0.0223434204
1535462580,ServiceName1,1000,1,0.0229698462
1535493360,ServiceName1,1000,1,0.0242756884
1535484840,ServiceName1,1000,1,0.0235158152
1535518800,ServiceName1,1000,1,0.0226221480
1535513460,ServiceName1,1000,1,0.0212711583
1535446560,ServiceName1,1000,1,0.0224666026
1535438040,ServiceName1,1000,1,0.0245146784
1535463480,ServiceName1,1000,1,0.0238163496
1535497440,ServiceName1,1000,1,0.0238165547
1535445420,ServiceName1,1000,1,0.0246412078
1535458140,ServiceName1,1000,1,0.5089985941
1535488920,ServiceName1,1000,1,0.0233932643
1535496300,ServiceName1,1000,1,0.0220090117
1535514360,ServiceName1,1000,1,0.0210654433
1535509020,ServiceName1,1000,1,0.0316154502
1535442120,ServiceName1,1000,1,0.0229733717
1535470740,ServiceName1,1000,1,0.4890407123
1535493000,ServiceName1,1000,1,0.0231286035
1535521620,ServiceName1,1000,1,0.0206009742
1535454720,ServiceName1,1000,1,0.0227305480
1535449380,ServiceName1,1000,1,0.0241478597
1535474820,ServiceName1,1000,1,0.0222578817
1535505600,ServiceName1,1000,1,0.0223075264
1535453580,ServiceName1,1000,1,0.0215304088
1535466300,ServiceName1,1000,1,0.0231565647
1535500260,ServiceName1,1000,1,0.0226049383
1535447160,ServiceName1,1000,1,0.0230250758
1535481120,ServiceName1,1000,1,0.0210839461
1535504460,ServiceName1,1000,1,0.0219023992
1535472600,ServiceName1,1000,1,0.0220040256
1535517180,ServiceName1,1000,1,0.0231990528
1535498040,ServiceName1,1000,1,0.0229420555
1535478900,ServiceName1,1000,1,0.0233302474
1535476680,ServiceName1,1000,1,0.0215829322
1535461740,ServiceName1,1000,1,0.5084095813
1535438400,ServiceName1,1000,1,0.0244352311
1535474460,ServiceName1,1000,1,0.0225537944
1535489280,ServiceName1,1000,1,0.0238519063
1535512620,ServiceName1,1000,1,0.0296588324
1535442480,ServiceName1,1000,1,0.0201382787
1535487060,ServiceName1,1000,1,0.0215634000
1535467920,ServiceName1,1000,1,0.0216562715
1535442420,ServiceName1,1000,1,0.0221876709
1535507160,ServiceName1,1000,1,0.0242691693
1535513520,ServiceName1,1000,1,0.0231931633
1535486940,ServiceName1,1000,1,0.4965922739
1535493300,ServiceName1,1000,1,0.0223283437
1535476260,ServiceName1,1000,1,0.0236468776
1535456040,ServiceName1,1000,1,0.0225697206
