TimeStampEpoch,CusterName,ServiceName,AllocatedCPU,HealthyHosts,CPUAverage,RequestCount
1540974780,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,10.1242942880,68
1540977960,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,23.8980511432,79
1540981140,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,9.2286527833,134
1540984320,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,9.6179240412,86
1541008620,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,8.7346809028,37
1541011800,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,8.1552279909,60
1541014980,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,8.7194043440,39
1541018160,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,8.6212275840,59
1541034060,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,7.9876103815,60
1541037240,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,25.7610911266,35
1541040420,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,6.9127825992,82
1541043600,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,7.3063818338,70
1540982940,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,8.2103084010,48
1540986120,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,7.2670925636,48
1540989300,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,3,9.5419634935,110
1540992480,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,6.6348320934,65
1541008380,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,8.2757964542,30
1541011560,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,10.1128158195,122
1541014740,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,6.3408046929,88
1541017920,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,9.2382940685,58
1540965900,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,25.1980354786,29
1540969080,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,6.9723637181,101
1540972260,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,8.9001292875,33
1540975440,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,8.3408665365,58
1541045400,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_bfghvi1i6se0g77c1c80,1000,2,24.9771881114,36
