TimeStampEpoch,CusterName,ServiceName,AllocatedCPU,HealthyHosts,CPUAverage,RequestCount
1537273980,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,0.9548054644,9
1537277160,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.6107769592,8
1537280340,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.2459656533,16
1537283520,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.1528129042,8
1537307820,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.5559057867,307
1537311000,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,3.2196734591,124
1537314180,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.7903475937,37
1537317360,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,3.1759996915,77
1537333260,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.0693819067,6
1537336440,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.3413666897,121
1537339620,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,2.1640072509,106
1537342800,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.1526218723,13
1537282140,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,0.9450272545,65
1537307580,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.1370078482,21
1537285320,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.0740110424,123
1537288500,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,0.7726632040,79
1537291680,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,0.6794217838,10
1537265100,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.4418377464,76
1537310760,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,0.8886709321,11
1537313940,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.7948167003,355
1537317120,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,0.9111079835,83
1537268280,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.7190491009,90
1537271460,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,0.9218671940,430
1537274640,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,2.1104052588,188
1537341420,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.2273604581,92
1537344600,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.7303202791,105
1537269240,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.8729529410,45
1537275600,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.5153953456,14
1537315740,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,0.8904846546,71
1537322100,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.2809314743,63
1537273260,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.6918573454,79
1537279620,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.1601876597,12
1537341180,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,2.0120245892,75
1537298700,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.1819405763,72
1537305060,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.3554766921,127
1537319880,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,0.8541701060,461
1537277400,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.8279497404,135
1537345320,Prod-EcsBase-EcsCluster-1KWT57G8ND2EQ,Service_beiakt5em1vi3j5fek8g,1000,1,1.0924658389,14
