TimeStampEpoch,CusterName,ServiceName,AllocatedCPU,HealthyHosts,CPUAverage,RequestCount
1537258080,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,12.5914503345,36
1537248540,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,9.1334583847,52
1537251720,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,10.0904779695,52
1537254900,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,8.8002457254,35
1537215600,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,7.6993840894,42
1537206060,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,9.1271486838,66
1537209240,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,8.9381675522,38
1537212420,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,10.0101191653,51
1537231500,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,9.4596848396,52
1537234680,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,8.7987606844,37
1537237860,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,9.0659803178,36
1537241040,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,8.0529420487,51
1537180380,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,10.6498162510,45
1537183560,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,9.6736796275,82
1537186740,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,9.3072015220,88
1537189920,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,8.7341170488,57
1537205820,Prod-WindowsProduction-EcsCluster-N1TE86U9CWS2,Service_beiamltem1vi3j5fenn0,1000,2,11.1910055917,49
